"","p301d_","p303_","p305_","p306_","p307_","p308d_","p310_","p310b1_","p311_1_","p311_2_","p311_3_","p311_4_","p311_5_","p311_6_","p311_7_","p311_8_","p311a1_4_","p311a1_7_","p311a2_4_","p311a2_7_","p311a3_4_","p311a3_7_","p311a4_4_","p311a4_7_","p311a5_4_","p311a5_7_","p311a6_4_","p311a6_7_","p311a7_4_","p311a7_7_","p311b_4_","p311b_7_","p311e_4_","p311e_7_","p311t1_","p3121_","p3122_","p314a_","educacion_sup","p207_","p208a_","p208a2_","p501_","p5561a_","p5562a_","p5563a_","p5564a_","p5565a_","p5566a_","p5567a_","p5568a_","p5569a_","p558d_","p401h1_","p401h2_","p401h3_","p401h4_","p401h5_","p401h6_","p401_","p4021_","p4022_","p4023_","p4024_","p4025_","p414_06_","p414_07_","p414_08_","p414_09_","p414_10_","p414_11_","p414_12_","p414_13_","p414_14_","p414_15_","p414_16_","p4191_","p4192_","p4193_","p4194_","p4195_","p4196_","p4197_","p4198_","p209__2","p209__5","p209__6","p401f__2","p558c__2","p558c__3","p558c__4","p558c__5","p558c__6","p558c__7","p558c__8","p311c_4__2","p311c_4__3","p311c_4__4","p311c_4__5","p311c_4__6","p311c_4__7","p311c_4__8","p311c_4__9","p311c_7__2","p311c_7__3","p311c_7__4","p311c_7__5","p311c_7__6","p311c_7__7","p311c_7__8","p311c_7__9","p311c_7__10"
"52",1,1,1,1,1,1,2,1,1,1,2,1,2,1,1,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,95,93,4,16,383,2,2,1,0,1,19,"160112",1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"53",1,1,1,1,1,1,2,2,1,1,2,1,2,1,1,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,100,21,3,14,213,2,2,1,0,2,16,"160113",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,1,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
"54",2,1,1,1,1,2,2,2,2,2,2,1,1,2,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,200,50,8,2,370,1,2,1,0,2,17,"170101",2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
"55",1,1,1,1,1,1,2,2,1,1,2,1,2,1,1,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,115,193,15,19,563,2,2,1,0,1,16,"081209",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"56",1,1,1,1,1,1,2,2,1,1,2,1,2,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,142,575,5,186,1100,2,2,1,1,1,15,"180101",2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,1,0,1,0,0,0,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"57",2,1,1,1,1,2,2,2,1,1,2,1,1,2,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,280,333,4,20,1418,1,2,1,0,1,16,"180101",1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0,0,0,0,1,2,1,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"58",2,1,1,1,1,2,2,2,1,1,2,1,1,2,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,460,25,5,3,785,1,2,1,0,2,16,"200104",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,1,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"59",1,1,1,1,1,1,1,2,1,1,2,1,2,1,1,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,150,308,4,141,638,2,2,1,0,1,15,"200104",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"60",1,1,1,1,1,1,2,2,1,1,2,1,2,1,1,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,60,85,2,25,265,2,2,2,0,1,15,"210406",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"61",1,1,1,1,1,1,2,2,1,1,2,1,2,2,1,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,165,149,12,50,547,2,2,1,0,1,16,"210501",2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,1,0,0,0,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"62",1,1,1,1,1,1,1,2,1,1,2,1,2,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,180,640,3,49,1040,2,2,2,1,2,16,"230202",2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,0,0,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"63",1,1,1,1,1,1,2,2,1,1,2,1,2,1,1,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,50,65,2,19,225,2,2,1,1,1,16,"240105",2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
"64",1,1,1,1,2,1,1,2,1,1,2,1,2,1,1,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,120,327,5,32,707,2,2,1,1,2,15,"250101",1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0,0,0,0,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"65",2,1,1,1,1,2,2,2,2,2,2,1,1,2,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,200,325,1,3,1095,1,2,1,0,2,17,"200701",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0,0,0,0,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"66",1,1,1,1,1,1,2,2,2,1,2,1,2,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,160,168,5,12,418,2,2,2,0,2,16,"210801",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
"67",1,1,1,1,1,1,2,2,1,1,2,1,2,1,1,2,1,1,0,0,0,0,0,0,1,1,1,0,0,0,60,56,15,21,172,2,2,1,0,2,16,"200104",2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
"68",1,1,1,1,1,1,2,2,1,1,2,1,2,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,250,283,10,229,808,2,2,1,0,2,16,"230104",1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,0,0,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"69",1,1,1,1,1,1,2,2,1,1,2,1,2,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,85,148,10,15,503,2,2,2,0,2,16,"010401",2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,0,0,0,0,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
"70",1,1,1,1,1,1,2,2,1,1,2,1,2,1,1,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,60,46,3,8,186,2,2,2,0,1,17,"010707",1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"71",1,1,1,1,1,1,2,2,1,1,2,1,2,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,80,190,7,45,415,2,2,2,0,1,15,"010109",1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,1,0,1,0,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
"72",1,1,1,1,1,1,2,2,1,1,2,1,2,1,1,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,200,180,20,43,567,2,2,2,0,1,16,"010109",1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
"73",1,1,1,1,1,1,1,2,1,1,2,1,2,1,1,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,60,413,3,6,613,2,2,1,1,1,16,"010109",1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"74",1,1,1,1,1,1,2,2,1,1,2,1,2,1,1,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,80,341,2,17,643,2,2,2,0,1,18,"030604",1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0,0,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
"75",1,1,1,1,1,1,2,2,1,1,2,1,2,2,1,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,75,334,2,17,574,2,2,2,0,1,16,"030604",1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
"76",1,1,1,1,1,1,2,2,1,1,2,1,2,1,1,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,46,55,3,16,238,2,2,2,0,1,17,"030605",1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"77",1,1,1,1,1,1,2,2,1,1,2,1,2,1,1,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,59,20,8,12,240,2,2,2,1,1,16,"030605",1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"78",1,1,1,1,1,1,2,2,2,1,2,1,2,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,60,96,2,38,241,2,2,2,0,1,16,"030202",1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,1,1,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"79",2,1,1,1,1,2,2,2,1,1,2,1,1,2,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,280,90,3,6,730,1,2,1,0,1,15,"040101",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,0,0,0,0,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"80",1,1,1,1,1,1,2,2,1,1,2,1,2,2,1,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,232,166,2,27,549,2,2,1,0,2,15,"040508",2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,0,0,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
"81",1,1,1,1,1,1,1,2,1,1,2,1,2,1,1,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,80,338,4,15,683,2,2,1,1,2,18,"080907",1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,0,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"82",1,1,1,1,1,1,2,2,2,2,2,1,2,1,1,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,70,127,6,28,227,2,2,1,0,1,18,"050401",2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,0,0,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
"83",1,1,1,1,1,1,2,2,1,1,2,1,2,1,1,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,80,262,2,14,557,2,2,1,0,2,20,"050114",1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,0,0,0,0,1,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"84",1,1,1,1,1,1,2,2,1,1,2,1,2,1,1,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,20,271,3,12,446,2,2,1,0,1,16,"050201",1,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,0,0,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"85",2,1,1,1,1,2,2,2,1,1,2,1,1,2,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,100,95,6,26,1015,1,2,1,1,1,15,"080101",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"86",2,1,1,1,1,2,2,2,1,1,2,1,1,2,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,170,525,2,65,1035,1,2,1,0,2,16,"080106",2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,1,0,1,0,0,0,2,1,1,2,2,2,1,1,2,2,2,2,2,2,2,1,2,2,2,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"87",1,1,1,1,1,1,2,2,1,1,2,1,2,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,122,165,3,45,519,2,2,2,0,2,17,"081210",1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0,0,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"88",1,1,1,1,1,1,1,2,1,1,2,1,2,1,1,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,62,581,4,89,838,2,2,1,0,1,16,"080601",1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,0,0,0,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"89",1,1,1,1,1,1,2,2,1,1,2,1,2,1,1,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,50,197,2,19,489,2,2,1,0,1,18,"080601",1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"90",1,1,1,1,1,1,2,2,1,1,2,1,2,1,1,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,95,130,20,55,490,2,2,1,0,2,15,"090706",1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"91",1,1,1,1,1,1,1,2,1,1,2,1,2,1,1,2,1,1,0,0,0,0,0,0,0,0,1,1,0,0,145,122,10,48,507,2,2,1,1,1,17,"090406",1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0,0,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
"92",1,1,1,1,2,1,2,2,2,1,2,1,2,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,60,25,2,5,150,2,2,2,0,1,20,"100317",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
"93",1,1,1,1,1,1,2,2,1,1,2,1,2,1,1,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,100,104,2,13,395,2,2,2,0,1,17,"100206",1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,1,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"94",1,1,1,1,1,1,2,2,1,1,2,1,2,1,1,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,98,110,2,34,290,2,2,2,1,2,15,"101006",2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,0,1,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
"95",2,1,1,1,1,2,2,2,1,1,2,1,1,2,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,370,240,3,41,1210,1,2,1,0,2,16,"110101",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0,0,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
"96",1,1,1,1,1,1,2,2,1,1,2,1,2,1,1,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,120,265,4,29,505,2,2,2,0,2,17,"150101",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"97",1,1,1,1,1,1,2,2,2,2,2,1,2,1,1,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,73,314,3,26,427,2,2,1,1,2,15,"090405",2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,0,0,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"98",1,1,1,1,1,1,2,2,1,1,2,1,2,1,1,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,150,180,2,5,511,2,2,1,0,2,15,"120101",1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0,1,0,0,0,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"99",1,1,1,1,2,1,2,2,2,1,2,1,2,1,1,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,180,143,2,30,603,2,2,1,0,1,17,"120701",1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,0,0,0,0,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"100",2,1,1,1,1,2,2,2,2,2,2,1,1,2,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,70,74,2,13,179,1,2,1,0,2,23,"120301",1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,1,0,0,0,2,2,2,2,2,1,1,1,2,2,2,2,2,2,2,1,2,2,2,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"101",1,1,1,1,1,1,2,2,1,1,2,1,2,1,1,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,80,229,2,42,469,2,2,1,0,1,16,"120699",1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"102",1,1,1,1,1,1,2,2,1,1,2,1,2,1,1,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,50,49,6,16,279,2,2,1,1,2,17,"130101",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,0,0,2,2,2,2,2,2,1,1,2,2,2,1,2,2,2,2,2,2,2,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"103",1,1,1,1,1,1,2,2,1,1,2,1,2,1,1,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,150,277,4,19,560,2,2,1,0,2,15,"130101",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
"104",1,1,1,1,1,1,2,2,2,1,2,1,2,1,1,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,120,216,2,18,412,2,2,1,0,2,19,"130903",2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,0,1,0,0,0,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
"105",1,1,1,1,1,1,2,2,2,1,2,1,2,2,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,100,53,3,5,193,2,2,2,0,1,16,"130501",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
"106",1,1,1,1,1,1,2,2,1,1,2,1,2,1,1,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,60,120,2,19,370,2,2,1,0,2,17,"131201",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0,0,0,0,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
"107",1,1,1,1,1,1,1,2,1,1,2,1,2,1,1,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,95,215,16,32,425,2,2,1,1,2,16,"140112",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0,0,0,0,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
"108",2,1,1,1,1,2,2,2,2,2,2,1,1,2,1,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,95,173,11,48,328,1,2,1,0,2,16,"140120",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,1,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
"109",1,1,1,1,1,1,2,2,1,2,2,1,2,2,1,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,90,63,3,27,241,2,2,1,0,2,17,"070101",2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
